fecha_siniestro,fecha_pago,estado_siniestro,valor_pagado,reserva,edad,genero,uso_vehiculo,valor_asegurado,antiguedad_vehiculo,ciudad,marca,modelo
2020-07-17,2021-12-17,Cerrado,2710730,0,69,M,Particular,88818526,16,Medellin,Renault,2021
2020-01-22,2022-07-22,Cerrado,779122,0,49,M,Particular,116125350,15,Medellin,Chevrolet,2007
2021-11-18,2022-05-18,Cerrado,1882780,0,50,F,Comercial,78300988,8,Medellin,Toyota,2001
2024-07-14,,Abierto,0,1159644,48,F,Comercial,57855173,8,Barranquilla,Toyota,2006
2022-12-27,2023-08-27,Cerrado,795079,0,52,F,Particular,105905825,12,Medellin,Renault,2012
2020-11-11,2021-02-11,Cerrado,2180992,0,65,M,Particular,54667511,4,Medellin,Chevrolet,2018
2022-11-30,2023-06-30,Cerrado,2624989,0,63,F,Comercial,60574939,16,Cartagena,Renault,2010
2023-03-08,,Abierto,0,1670954,42,M,Particular,102466150,18,Barranquilla,Chevrolet,2007
2018-04-15,2018-10-15,Cerrado,985797,0,51,M,Particular,117610388,19,Bogota,Toyota,2022
2022-01-29,2022-08-29,Cerrado,748030,0,50,F,Comercial,27369635,2,Cartagena,Nissan,2013
2022-01-22,2022-07-22,Cerrado,977984,0,43,F,Particular,61423073,11,Cali,Mazda,2019
2021-12-26,2022-03-26,Cerrado,1176008,0,56,M,Particular,37900619,16,Cali,Chevrolet,2017
2020-02-09,2020-10-09,Cerrado,1440497,0,71,M,Particular,114345182,13,Cali,Renault,2015
2023-05-14,2023-11-14,Cerrado,1744499,0,69,M,Comercial,61208064,10,Medellin,Toyota,2000
2023-07-21,2023-09-21,Cerrado,831337,0,60,M,Particular,65593040,19,Barranquilla,Nissan,2002
2019-01-14,2020-11-14,Cerrado,1838529,0,29,F,Particular,48865087,4,Medellin,Renault,2003
2019-12-14,2022-06-14,Cerrado,979485,0,53,F,Comercial,73952608,15,Bogota,Renault,2020
2021-10-04,2021-10-04,Cerrado,1937080,0,33,M,Particular,25688189,3,Barranquilla,Chevrolet,2022
2018-08-13,2019-03-13,Cerrado,928508,0,66,F,Particular,106114199,16,Cali,Mazda,2009
2022-10-04,2023-03-04,Cerrado,1121730,0,50,F,Particular,87652115,3,Barranquilla,Nissan,2023
2020-01-08,2020-07-08,Cerrado,920114,0,61,M,Comercial,43732725,6,Cartagena,Mazda,2016
2018-08-24,2018-12-24,Cerrado,2623021,0,66,M,Particular,24659233,3,Medellin,Toyota,2012
2018-07-02,2018-12-02,Cerrado,672277,0,65,F,Particular,80884715,6,Medellin,Nissan,2020
2019-12-13,2020-04-13,Cerrado,39022466,0,53,M,Comercial,35506960,8,Cartagena,Renault,2010
2023-03-08,2023-04-08,Cerrado,991409,0,67,F,Particular,50409574,11,Barranquilla,Nissan,2002
2024-10-27,,Abierto,0,2186091,39,F,Comercial,91433369,4,Bogota,Chevrolet,2007
2023-03-04,2023-11-04,Cerrado,2971463,0,47,M,Comercial,81954891,3,Cali,Nissan,2009
2019-09-15,2019-09-15,Cerrado,835725,0,73,M,Particular,33880495,8,Cartagena,Mazda,2018
2021-06-13,2021-10-13,Cerrado,31040946,0,33,F,Comercial,83062032,12,Cartagena,Chevrolet,2022
2021-02-24,2021-02-24,Cerrado,1269888,0,71,F,Particular,80618204,14,Cartagena,Mazda,2006
2020-01-19,2020-05-19,Cerrado,1860660,0,19,F,Particular,35909172,10,Bogota,Renault,2010
2024-01-12,2024-02-12,Cerrado,2817425,0,59,F,Particular,20489313,7,Bogota,Chevrolet,2014
2024-04-23,2024-08-23,Cerrado,2429427,0,31,M,Particular,45798854,4,Barranquilla,Toyota,2004
2024-04-01,,Abierto,0,1615310,23,M,Particular,58783651,6,Medellin,Nissan,2020
2024-12-22,,Abierto,0,1457650,33,M,Particular,29666327,12,Cali,Toyota,2001
2024-05-25,,Abierto,0,683515,24,F,Comercial,106214004,2,Bogota,Chevrolet,2009
2019-05-25,2019-11-25,Cerrado,2325213,0,49,M,Comercial,57078202,19,Medellin,Chevrolet,2019
2022-04-25,2024-06-25,Cerrado,1217672,0,57,F,Particular,95660175,12,Cali,Chevrolet,2015
2022-12-29,2023-06-29,Cerrado,1391073,0,46,M,Particular,50494683,19,Cartagena,Nissan,2020
2020-02-24,2020-03-24,Cerrado,2466343,0,18,M,Particular,88966720,19,Medellin,Renault,2012
2024-06-03,,Abierto,0,2740967,18,M,Comercial,47814084,17,Medellin,Mazda,2001
2018-05-17,2018-06-17,Cerrado,1926446,0,61,F,Particular,25232386,7,Barranquilla,Mazda,2023
2024-08-20,,Abierto,0,32295460,45,F,Particular,69448923,3,Cali,Chevrolet,2020
2023-11-05,2024-04-05,Cerrado,2482302,0,51,F,Particular,102351236,5,Bogota,Chevrolet,2003
2022-11-13,2022-11-13,Cerrado,1216429,0,30,F,Particular,103960614,13,Medellin,Mazda,2017
2021-05-07,2022-11-07,Cerrado,1438202,0,30,M,Particular,53654379,3,Bogota,Mazda,2019
2024-10-20,2024-11-20,Cerrado,701064,0,67,F,Comercial,99079158,7,Cartagena,Toyota,2011
2021-08-26,2021-10-26,Cerrado,31608572,0,43,M,Particular,49721663,5,Cali,Toyota,2013
2022-11-13,2023-04-13,Cerrado,2003937,0,37,F,Comercial,114669813,15,Medellin,Nissan,2011
2021-07-28,2022-03-28,Cerrado,1988559,0,20,F,Particular,64734471,14,Cali,Nissan,2021
2020-02-03,2020-03-03,Cerrado,2253885,0,18,F,Particular,79811869,10,Bogota,Mazda,2021
2019-12-03,2020-07-03,Cerrado,1428415,0,26,F,Particular,32647520,14,Bogota,Mazda,2020
2018-06-01,2019-03-01,Cerrado,1579423,0,73,F,Particular,110818284,1,Cali,Toyota,2021
2021-08-18,2021-09-18,Cerrado,2812379,0,25,M,Particular,39619265,2,Barranquilla,Toyota,2005
2021-07-25,2022-03-25,Cerrado,2159417,0,68,M,Particular,29699008,2,Cali,Chevrolet,2021
2022-09-08,,Abierto,0,2521812,48,F,Particular,48817645,4,Cartagena,Renault,2011
2020-10-28,2023-06-28,Cerrado,1005880,0,21,F,Particular,51992899,17,Medellin,Chevrolet,2020
2020-03-17,2020-05-17,Cerrado,2800549,0,22,F,Particular,53128310,9,Bogota,Renault,2017
2018-08-23,2019-05-23,Cerrado,731050,0,43,F,Particular,84160915,16,Barranquilla,Toyota,2020
2019-07-15,2020-11-15,Cerrado,2114310,0,34,F,Particular,24690750,9,Medellin,Mazda,2001
2021-08-18,2023-06-18,Cerrado,871917,0,61,F,Particular,47723315,9,Cali,Nissan,2023
2018-02-07,2018-06-07,Cerrado,1515331,0,62,F,Comercial,107799715,7,Barranquilla,Toyota,2023
2021-03-05,2021-06-05,Cerrado,913888,0,31,M,Particular,119063332,16,Barranquilla,Chevrolet,2011
2019-02-25,2019-02-25,Cerrado,34171189,0,34,M,Particular,85297084,18,Cali,Nissan,2019
2021-05-27,2021-09-27,Cerrado,1354009,0,39,F,Particular,105634612,13,Barranquilla,Chevrolet,2007
2018-12-14,2019-01-14,Cerrado,2121564,0,69,M,Particular,26391759,4,Barranquilla,Chevrolet,2023
2023-01-06,2023-10-06,Cerrado,1024517,0,68,M,Particular,58008173,14,Bogota,Chevrolet,2011
2022-04-19,2022-05-19,Cerrado,1223058,0,56,F,Comercial,41522011,8,Medellin,Chevrolet,2008
2023-04-03,2024-04-03,Cerrado,1324279,0,31,M,Particular,95836820,10,Cali,Mazda,2014
2024-05-09,2024-06-09,Cerrado,2811992,0,45,M,Particular,94104089,10,Cali,Chevrolet,2010
2023-03-17,2023-09-17,Cerrado,1508601,0,28,M,Particular,20411853,8,Barranquilla,Nissan,2015
2024-06-13,2024-10-13,Cerrado,1742985,0,42,F,Comercial,115800296,15,Cali,Toyota,2006
2021-10-29,2022-05-29,Cerrado,1922802,0,56,F,Particular,57815308,13,Barranquilla,Toyota,2015
2022-12-30,2023-06-30,Cerrado,771209,0,32,F,Comercial,71704487,6,Cartagena,Toyota,2019
2024-10-27,,Abierto,0,1814927,30,M,Comercial,106564265,16,Bogota,Toyota,2011
2021-05-13,2021-05-13,Cerrado,30147324,0,54,F,Particular,24004103,7,Cali,Chevrolet,2008
2019-02-09,2019-03-09,Cerrado,1785895,0,31,M,Particular,115174127,4,Cali,Nissan,2018
2022-09-18,2023-03-18,Cerrado,2368885,0,20,F,Particular,67265099,9,Cartagena,Nissan,2015
2021-05-05,2021-07-05,Cerrado,1330688,0,64,F,Particular,117147557,4,Barranquilla,Renault,2013
2018-04-25,2018-04-25,Cerrado,1247987,0,50,F,Particular,49239882,13,Medellin,Nissan,2006
2022-08-04,2022-10-04,Cerrado,35255682,0,39,M,Particular,117954561,10,Cartagena,Toyota,2023
2018-03-06,2018-12-06,Cerrado,1362002,0,39,M,Particular,52955647,6,Bogota,Toyota,2022
2021-07-23,2022-01-23,Cerrado,1053546,0,57,M,Particular,74222493,2,Cali,Nissan,2001
2020-04-04,2020-06-04,Cerrado,907717,0,37,M,Particular,78800430,9,Barranquilla,Renault,2007
2024-04-05,2024-04-05,Cerrado,35743817,0,63,M,Particular,88673489,2,Medellin,Nissan,2002
2024-06-07,2024-10-07,Cerrado,1665130,0,19,M,Particular,61453289,17,Bogota,Mazda,2009
2021-11-16,2022-03-16,Cerrado,2939382,0,43,F,Particular,80899661,12,Barranquilla,Renault,2012
2020-08-26,2021-05-26,Cerrado,2509116,0,24,M,Comercial,102122686,7,Cartagena,Renault,2023
2019-01-04,2021-03-04,Cerrado,30584774,0,64,F,Particular,58629113,8,Bogota,Toyota,2017
2018-08-21,2018-12-21,Cerrado,1520821,0,30,M,Particular,24014449,6,Barranquilla,Toyota,2003
2024-02-21,2024-10-21,Cerrado,2157223,0,36,F,Particular,101907292,8,Barranquilla,Renault,2023
2020-06-25,2021-01-25,Cerrado,1691208,0,25,F,Particular,20209328,3,Bogota,Nissan,2003
2020-07-09,2020-12-09,Cerrado,2493042,0,74,F,Particular,55593399,9,Cartagena,Chevrolet,2012
2019-11-20,2019-11-20,Cerrado,37494506,0,50,M,Particular,60830840,3,Medellin,Nissan,2018
2018-06-26,2018-11-26,Cerrado,2144424,0,73,F,Particular,46160977,11,Barranquilla,Renault,2011
2024-03-14,2024-07-14,Cerrado,1442110,0,64,M,Particular,39203459,2,Cali,Renault,2000
2020-10-31,2021-04-30,Cerrado,2516043,0,57,F,Particular,115588395,12,Barranquilla,Nissan,2013
2022-01-09,2022-02-09,Cerrado,649709,0,69,M,Comercial,24032319,17,Medellin,Toyota,2021
2019-09-22,2020-06-22,Cerrado,33611734,0,31,M,Comercial,27456041,11,Barranquilla,Toyota,2016
2018-06-13,2019-03-13,Cerrado,1277647,0,55,M,Particular,54554806,16,Barranquilla,Nissan,2010
2023-10-02,2024-02-02,Cerrado,1365381,0,52,M,Particular,39164936,6,Medellin,Mazda,2019
2024-03-15,2024-05-15,Cerrado,1800571,0,23,M,Particular,28452057,6,Bogota,Chevrolet,2003
2020-04-03,2020-11-03,Cerrado,2877944,0,50,F,Particular,53558668,17,Medellin,Renault,2012
2024-08-29,,Abierto,0,1015005,48,F,Particular,33083141,3,Cali,Nissan,2016
2018-02-25,2018-10-25,Cerrado,2918060,0,66,F,Particular,55461675,3,Medellin,Mazda,2012
2018-04-28,2018-05-28,Cerrado,2161049,0,48,M,Particular,69634045,8,Cartagena,Toyota,2016
2020-03-08,2020-07-08,Cerrado,1368083,0,40,F,Particular,61901640,18,Barranquilla,Mazda,2022
2020-02-19,2022-03-19,Cerrado,1472452,0,64,M,Particular,91676304,2,Cali,Mazda,2010
2021-12-09,2022-07-09,Cerrado,2833998,0,70,M,Particular,25996068,0,Barranquilla,Chevrolet,2017
2023-03-09,2023-04-09,Cerrado,1148638,0,69,M,Particular,93604466,9,Bogota,Toyota,2001
2019-12-09,2020-09-09,Cerrado,758284,0,35,M,Particular,101878663,9,Barranquilla,Renault,2017
2021-01-08,2021-05-08,Cerrado,1472874,0,51,M,Particular,69217156,19,Barranquilla,Mazda,2009
2018-01-22,2018-07-22,Cerrado,1510205,0,22,M,Particular,34312800,1,Cartagena,Nissan,2004
2022-02-09,2022-07-09,Cerrado,1076927,0,27,F,Particular,25064150,4,Cali,Nissan,2015
2020-04-22,2021-01-22,Cerrado,1944907,0,25,F,Particular,108802623,6,Cartagena,Nissan,2002
2022-10-27,2022-12-27,Cerrado,2060596,0,68,M,Particular,38734869,13,Cali,Toyota,2003
2021-01-21,2021-05-21,Cerrado,674706,0,18,F,Comercial,73138357,10,Cartagena,Chevrolet,2017
2018-07-11,2019-04-11,Cerrado,2702674,0,19,M,Particular,78754381,18,Cartagena,Chevrolet,2005
2020-10-15,2021-06-15,Cerrado,1232704,0,38,F,Particular,47104067,7,Cartagena,Nissan,2011
2021-01-31,2021-03-31,Cerrado,31068758,0,32,F,Comercial,58661023,14,Medellin,Nissan,2002
2019-01-31,2019-05-31,Cerrado,2966420,0,72,F,Particular,56279440,11,Medellin,Toyota,2013
2020-10-15,2020-10-15,Cerrado,38490780,0,60,F,Particular,26371923,7,Bogota,Chevrolet,2018
2019-07-21,2020-01-21,Cerrado,1449925,0,20,F,Particular,39843389,0,Bogota,Mazda,2022
2018-08-19,2018-11-19,Cerrado,2970766,0,73,M,Particular,52195412,19,Bogota,Chevrolet,2017
2020-05-23,2020-05-23,Cerrado,37523819,0,36,M,Particular,21700996,18,Bogota,Renault,2004
2018-08-28,2019-01-28,Cerrado,1524097,0,44,M,Particular,64642090,9,Barranquilla,Chevrolet,2013
2018-03-31,2020-06-30,Cerrado,1750444,0,74,M,Particular,44035800,8,Bogota,Mazda,2011
2024-03-29,,Abierto,0,1552074,65,M,Particular,101620658,12,Cali,Renault,2009
2019-04-02,2019-08-02,Cerrado,1268266,0,42,M,Comercial,28190174,17,Cartagena,Chevrolet,2020
2024-03-30,2024-08-30,Cerrado,34883660,0,23,F,Particular,85744682,2,Barranquilla,Mazda,2023
2018-12-20,2019-03-20,Cerrado,1681049,0,43,F,Comercial,80225576,9,Medellin,Renault,2023
2020-10-01,2020-10-01,Cerrado,1638246,0,48,F,Comercial,37232444,18,Cali,Toyota,2002
2021-09-18,2022-05-18,Cerrado,928145,0,63,M,Particular,45539002,11,Medellin,Chevrolet,2020
2019-03-15,2020-01-15,Cerrado,2475967,0,22,M,Comercial,50035123,0,Cartagena,Nissan,2017
2021-10-30,2023-06-30,Cerrado,2417173,0,49,F,Particular,88537181,16,Medellin,Toyota,2020
2018-12-11,2021-04-11,Cerrado,1915389,0,30,F,Particular,67259061,15,Barranquilla,Mazda,2007
2019-10-19,2021-11-19,Cerrado,796009,0,45,M,Particular,35227900,19,Cartagena,Mazda,2019
2023-12-18,2023-12-18,Cerrado,1049564,0,74,M,Particular,31375010,5,Cartagena,Mazda,2010
2023-12-29,,Abierto,0,2905230,37,F,Particular,72626134,2,Bogota,Chevrolet,2008
2024-09-28,,Abierto,0,935242,34,M,Particular,55908922,6,Cali,Nissan,2012
2021-01-21,2022-10-21,Cerrado,2302714,0,26,M,Comercial,50370425,1,Barranquilla,Chevrolet,2004
2019-09-18,2020-02-18,Cerrado,2836115,0,60,F,Particular,54651040,10,Barranquilla,Mazda,2012
2018-10-11,2019-03-11,Cerrado,1559858,0,21,M,Particular,117071569,0,Barranquilla,Nissan,2005
2023-06-03,2023-06-03,Cerrado,1425986,0,69,F,Particular,24936248,4,Cali,Nissan,2021
2022-08-06,2022-08-06,Cerrado,881715,0,18,F,Particular,80614497,1,Bogota,Toyota,2018
2018-08-11,2019-04-11,Cerrado,2298473,0,52,F,Particular,104443886,19,Medellin,Mazda,2022
2020-01-14,2022-05-14,Cerrado,1841102,0,59,M,Particular,42170276,14,Cartagena,Chevrolet,2003
2019-04-08,2019-06-08,Cerrado,2362777,0,33,M,Particular,75764016,4,Cartagena,Nissan,2023
2022-04-18,2022-05-18,Cerrado,1120225,0,58,M,Particular,96441921,6,Medellin,Chevrolet,2015
2022-09-02,2022-11-02,Cerrado,1933795,0,22,M,Particular,97481616,7,Cartagena,Chevrolet,2015
2021-03-09,2021-05-09,Cerrado,31884009,0,53,F,Particular,109931265,6,Cartagena,Chevrolet,2012
2024-08-01,2024-11-01,Cerrado,1693762,0,42,M,Particular,51112724,16,Cali,Mazda,2000
2022-10-03,2022-11-03,Cerrado,1003586,0,52,F,Particular,99582569,18,Cartagena,Mazda,2016
2020-11-12,2021-01-12,Cerrado,2864662,0,44,M,Particular,56468115,16,Cartagena,Nissan,2000
2019-10-27,2021-12-27,Cerrado,37629803,0,48,F,Particular,107972984,11,Bogota,Nissan,2021
2021-09-18,2023-07-18,Cerrado,1286563,0,63,M,Particular,47273002,15,Bogota,Chevrolet,2016
2020-10-11,2021-01-11,Cerrado,2436673,0,33,F,Particular,88531934,10,Barranquilla,Nissan,2004
2023-11-03,,Abierto,0,2895922,26,M,Comercial,47838803,2,Cali,Nissan,2013
2020-11-20,2021-02-20,Cerrado,1949441,0,73,M,Particular,51056916,6,Medellin,Mazda,2008
2022-10-31,2023-07-31,Cerrado,1194019,0,67,F,Comercial,106178732,11,Cartagena,Renault,2018
2024-04-06,2024-12-06,Cerrado,2199458,0,68,M,Particular,76955328,13,Barranquilla,Mazda,2007
2023-03-29,2023-03-29,Cerrado,35650503,0,28,F,Particular,67763071,18,Barranquilla,Mazda,2010
2018-12-29,2019-04-29,Cerrado,741919,0,27,F,Comercial,102877962,2,Cali,Mazda,2014
2021-11-13,2024-05-13,Cerrado,37013357,0,41,F,Particular,97733256,17,Cartagena,Chevrolet,2006
2019-10-30,2019-10-30,Cerrado,2504718,0,65,F,Particular,44870378,19,Medellin,Renault,2007
2023-02-24,2023-04-24,Cerrado,719629,0,64,M,Particular,118500108,4,Barranquilla,Toyota,2013
2021-10-26,2024-07-26,Cerrado,1791577,0,25,M,Particular,92484088,10,Barranquilla,Toyota,2009
2018-04-09,2018-04-09,Cerrado,1570648,0,43,F,Particular,54452569,14,Cartagena,Chevrolet,2012
2023-09-26,2024-02-26,Cerrado,2960120,0,47,M,Comercial,28563955,9,Cartagena,Mazda,2015
2019-02-26,2021-03-26,Cerrado,1302162,0,34,M,Particular,96535288,18,Cartagena,Mazda,2004
2022-02-12,2024-07-12,Cerrado,1325819,0,42,F,Particular,117002105,17,Cali,Chevrolet,2003
2018-03-03,2021-01-03,Cerrado,1816626,0,59,M,Particular,26047366,4,Bogota,Renault,2018
2021-02-06,2021-08-06,Cerrado,1881305,0,18,F,Particular,80539030,3,Cali,Chevrolet,2017
2022-08-30,2022-09-30,Cerrado,2540472,0,65,F,Particular,63896556,11,Cartagena,Chevrolet,2012
2019-08-21,2020-05-21,Cerrado,2830751,0,47,M,Particular,60240880,3,Barranquilla,Mazda,2003
2019-01-27,2019-09-27,Cerrado,2586326,0,34,F,Particular,107056928,5,Barranquilla,Nissan,2021
2020-12-11,2021-07-11,Cerrado,2855807,0,24,F,Comercial,54640199,18,Medellin,Chevrolet,2020
2021-08-05,2023-05-05,Cerrado,38733122,0,43,F,Particular,107476659,10,Barranquilla,Toyota,2016
2023-07-23,,Abierto,0,2894493,45,M,Particular,49128672,5,Cartagena,Nissan,2009
2024-07-12,,Abierto,0,1645373,25,M,Comercial,24001875,9,Cartagena,Mazda,2003
2020-03-20,2020-04-20,Cerrado,2106811,0,38,M,Particular,116323712,10,Medellin,Nissan,2023
2021-11-06,2021-12-06,Cerrado,831973,0,28,M,Comercial,46863154,10,Cali,Nissan,2014
2021-03-05,2021-08-05,Cerrado,2467559,0,32,F,Comercial,39501736,6,Medellin,Toyota,2019
2022-03-12,2022-06-12,Cerrado,676674,0,55,M,Particular,21563326,1,Barranquilla,Toyota,2016
2021-10-17,2021-11-17,Cerrado,1217698,0,59,M,Particular,54486770,14,Barranquilla,Nissan,2017
2020-05-30,2020-12-30,Cerrado,39241006,0,71,F,Particular,20991356,0,Cali,Chevrolet,2021
2022-05-19,2023-01-19,Cerrado,2719009,0,57,F,Comercial,60782312,3,Bogota,Nissan,2011
2018-09-11,2019-05-11,Cerrado,2651180,0,21,M,Particular,20828349,2,Medellin,Chevrolet,2018
2023-08-30,2023-10-30,Cerrado,1663244,0,58,F,Comercial,41264064,7,Barranquilla,Nissan,2018
2021-03-14,2021-06-14,Cerrado,868865,0,35,M,Particular,64147121,17,Cartagena,Mazda,2012
2021-05-16,2021-07-16,Cerrado,2843235,0,48,M,Comercial,113866152,8,Bogota,Chevrolet,2002
2024-08-20,,Abierto,0,2115444,74,M,Comercial,106644900,12,Cartagena,Mazda,2019
2018-06-15,2019-01-15,Cerrado,1511823,0,45,F,Particular,98121945,1,Bogota,Toyota,2022
2022-04-23,2022-10-23,Cerrado,2723679,0,30,F,Particular,114626972,13,Cartagena,Toyota,2015
2019-09-09,2019-12-09,Cerrado,710286,0,28,F,Particular,30210305,6,Barranquilla,Toyota,2020
2022-06-14,2022-08-14,Cerrado,1602838,0,42,M,Comercial,90742997,12,Bogota,Mazda,2019
2019-05-18,2021-03-18,Cerrado,1394542,0,33,M,Particular,69738924,7,Barranquilla,Toyota,2011
2020-07-01,2020-07-01,Cerrado,2690348,0,69,F,Particular,71095166,19,Cali,Chevrolet,2009
2023-10-28,2024-06-28,Cerrado,1572497,0,36,M,Particular,52501485,3,Bogota,Chevrolet,2022
2019-08-08,2019-08-08,Cerrado,2236367,0,70,M,Particular,47207774,1,Barranquilla,Nissan,2000
2023-05-13,2023-07-13,Cerrado,738201,0,25,M,Particular,107855737,8,Barranquilla,Nissan,2000
2019-01-31,2019-04-30,Cerrado,786294,0,53,F,Comercial,115949661,16,Barranquilla,Toyota,2000
2022-06-20,2024-03-20,Cerrado,34792522,0,70,F,Particular,95371634,18,Bogota,Toyota,2014
2023-02-24,2023-03-24,Cerrado,2695751,0,46,F,Particular,100853538,1,Barranquilla,Nissan,2010
2019-02-06,2021-06-06,Cerrado,1007737,0,28,F,Particular,87552303,17,Barranquilla,Renault,2012
2020-09-01,2021-09-01,Cerrado,2238438,0,72,F,Particular,108943359,10,Cali,Toyota,2018
2018-08-12,2019-04-12,Cerrado,2849130,0,74,M,Particular,24842404,4,Barranquilla,Chevrolet,2009
2019-06-02,2019-11-02,Cerrado,1947102,0,18,M,Comercial,54201290,4,Barranquilla,Toyota,2005
2018-08-24,2020-08-24,Cerrado,33046566,0,57,M,Particular,73001744,11,Medellin,Mazda,2018
2018-04-26,2018-10-26,Cerrado,2891704,0,69,M,Particular,86009233,13,Medellin,Toyota,2007
2018-08-14,2018-12-14,Cerrado,2432595,0,29,F,Particular,60381055,1,Medellin,Chevrolet,2019
2024-03-27,2024-10-27,Cerrado,2599146,0,42,M,Particular,107428803,3,Medellin,Nissan,2016
2018-07-01,2018-09-01,Cerrado,874175,0,33,F,Particular,101421755,8,Bogota,Chevrolet,2002
2021-09-03,2021-12-03,Cerrado,2522599,0,69,M,Comercial,88854779,7,Bogota,Nissan,2001
2018-07-29,2020-09-29,Cerrado,1743635,0,65,F,Particular,102233269,5,Medellin,Chevrolet,2008
2021-11-16,2022-08-16,Cerrado,1844272,0,26,M,Particular,57608457,15,Cartagena,Renault,2007
2023-11-14,2024-05-14,Cerrado,2703381,0,28,M,Particular,28391274,6,Cartagena,Renault,2003
2020-06-12,2020-11-12,Cerrado,2285772,0,26,M,Particular,61315921,11,Cali,Chevrolet,2007
2023-02-25,2024-01-25,Cerrado,2109887,0,49,M,Particular,93118266,6,Cartagena,Mazda,2022
2021-01-14,2021-08-14,Cerrado,2564154,0,67,F,Particular,26160091,9,Bogota,Mazda,2015
2024-09-28,,Abierto,0,2020755,40,F,Particular,115843778,10,Cali,Mazda,2011
2023-07-20,2024-01-20,Cerrado,2542750,0,60,M,Particular,102356872,16,Barranquilla,Chevrolet,2023
2019-01-29,2019-03-29,Cerrado,1149782,0,34,F,Particular,39658327,2,Cali,Renault,2010
2020-04-23,2020-06-23,Cerrado,650585,0,56,F,Particular,20483926,1,Barranquilla,Renault,2012
2022-03-05,,Abierto,0,1518250,42,M,Particular,50067223,12,Medellin,Toyota,2012
2019-08-27,2022-04-27,Cerrado,751773,0,65,F,Particular,36839625,8,Cali,Mazda,2000
2019-08-05,2020-01-05,Cerrado,1746604,0,30,F,Comercial,36409346,18,Cartagena,Chevrolet,2012
2023-08-05,2024-02-05,Cerrado,39295354,0,30,M,Particular,67404750,18,Barranquilla,Toyota,2019
2023-04-24,2024-05-24,Cerrado,2931305,0,61,F,Particular,55862747,16,Bogota,Mazda,2019
2018-05-13,2019-02-13,Cerrado,2900447,0,54,M,Comercial,75696037,19,Cartagena,Renault,2013
2024-03-18,2024-04-18,Cerrado,2234219,0,49,M,Particular,48095903,14,Medellin,Mazda,2008
2020-09-02,2021-01-02,Cerrado,1363687,0,44,F,Particular,61294436,6,Barranquilla,Mazda,2022
2022-12-19,2023-03-19,Cerrado,698394,0,20,F,Particular,95313908,19,Cali,Nissan,2007
2022-03-24,,Abierto,0,2746410,34,M,Particular,43496765,9,Cali,Toyota,2021
2021-09-19,2022-06-19,Cerrado,1373901,0,45,F,Particular,31284708,7,Bogota,Renault,2019
2018-02-08,2018-02-08,Cerrado,1445005,0,26,F,Particular,66054810,10,Medellin,Chevrolet,2009
2021-08-09,2023-07-09,Cerrado,1157450,0,50,M,Particular,75530580,2,Cartagena,Chevrolet,2015
2018-06-11,2020-09-11,Cerrado,1119861,0,35,M,Particular,53955105,17,Cali,Toyota,2011
2023-03-25,2023-07-25,Cerrado,1722982,0,53,M,Particular,44008320,10,Cartagena,Nissan,2013
2021-02-01,2021-10-01,Cerrado,2508483,0,38,M,Particular,102685993,6,Medellin,Nissan,2013
2024-01-18,2024-09-18,Cerrado,817280,0,41,F,Particular,75786089,11,Barranquilla,Mazda,2007
2022-07-17,2023-04-17,Cerrado,1921634,0,22,F,Particular,56177831,3,Medellin,Toyota,2014
2023-05-18,2024-01-18,Cerrado,2087348,0,58,F,Particular,100829267,17,Medellin,Toyota,2004
2020-11-23,2021-05-23,Cerrado,2238405,0,69,F,Particular,28457659,10,Barranquilla,Chevrolet,2010
2024-04-08,,Abierto,0,1876018,41,M,Particular,109716170,5,Medellin,Toyota,2002
2020-08-24,2021-02-24,Cerrado,2666158,0,49,F,Particular,55862552,6,Medellin,Chevrolet,2002
2020-06-08,2020-07-08,Cerrado,902260,0,51,F,Particular,22251289,16,Barranquilla,Chevrolet,2021
2023-12-01,2024-01-01,Cerrado,2699922,0,33,F,Particular,98104985,8,Bogota,Nissan,2013
2024-06-23,2024-06-23,Cerrado,1871702,0,51,F,Particular,96808241,14,Barranquilla,Renault,2006
