ClienteID,Edad,Genero,Ciudad,UsoVehiculo,MarcaAuto,ModeloAuto,ValorAsegurado,AntiguedadVehiculo
2526,27,M,Cali,Particular,Chevrolet,2019,61884094,2
2527,42,M,Barranquilla,Particular,Chevrolet,2005,75125590,1
2528,35,F,Barranquilla,Particular,Nissan,2009,57629518,13
2529,36,M,Bogota,Comercial,Chevrolet,2019,109413249,4
2530,53,M,Medellin,Particular,Mazda,2018,20727845,2
2531,27,F,Barranquilla,Particular,Nissan,2010,107593816,2
2532,50,M,Bogota,Particular,Toyota,2010,121012459,14
2533,67,M,Cali,Particular,Chevrolet,2009,36699207,18
2534,22,F,Barranquilla,Particular,Nissan,2013,25451323,15
2535,64,M,Manizales,Particular,Nissan,2011,59545418,11
2536,66,F,Manizales,Particular,Toyota,2020,40922908,4
2537,52,F,Bogota,Particular,Nissan,2021,78126395,2
2538,61,M,Manizales,Particular,Toyota,2012,133054788,10
2539,51,F,Medellin,Particular,Nissan,2022,41870244,6
2540,50,M,Bucaramanga,Particular,Chevrolet,2017,113074003,5
2541,38,M,Manizales,Particular,Chevrolet,2018,65077259,13
2542,34,M,Cali,Particular,Chevrolet,2008,107241726,15
2543,39,M,Barranquilla,Particular,Renault,2014,103099988,9
2544,65,M,Bogota,Particular,Hyundai,2014,65254308,3
2545,54,M,Barranquilla,Particular,Renault,2010,45102009,15
2546,32,M,Bucaramanga,Particular,Kia,2011,28792630,18
2547,52,M,Barranquilla,Comercial,Toyota,2011,38072945,6
2548,45,M,Barranquilla,Particular,Ford,2008,44274452,2
2549,24,F,Bogota,Particular,Renault,2023,75547355,2
2550,49,F,Bucaramanga,Particular,Nissan,2013,37358049,15
2551,28,M,Cali,Particular,Toyota,2023,20782196,3
2552,27,M,Bogota,Particular,Nissan,2020,148784775,10
2553,26,M,Bucaramanga,Particular,Toyota,2007,76150381,9
2554,31,F,Bucaramanga,Particular,Toyota,2009,96416350,0
2555,30,F,Barranquilla,Particular,Kia,2009,139422100,17
2556,42,M,Medellin,Particular,Ford,2010,97696834,18
2557,19,M,Medellin,Particular,Mazda,2013,117539258,10
2558,52,M,Cali,Particular,Nissan,2013,22226300,15
2559,24,F,Barranquilla,Particular,Hyundai,2016,32963758,19
2560,38,M,Medellin,Particular,Chevrolet,2020,143818324,8
2561,35,F,Bogota,Particular,Kia,2020,102132188,6
2562,20,F,Cali,Particular,Mazda,2009,31149087,4
2563,59,M,Barranquilla,Particular,Hyundai,2005,118454201,9
2564,56,F,Manizales,Particular,Nissan,2007,100093808,10
2565,58,M,Bogota,Particular,Kia,2010,42704281,19
2566,66,F,Medellin,Comercial,Mazda,2012,32649996,4
2567,28,F,Medellin,Particular,Ford,2020,60288014,16
2568,56,M,Medellin,Particular,Chevrolet,2010,136100609,17
2569,41,M,Medellin,Particular,Mazda,2018,93335024,14
2570,63,F,Bucaramanga,Particular,Mazda,2014,83449248,11
2571,36,F,Manizales,Particular,Chevrolet,2008,55724735,1
2572,21,F,Cali,Particular,Toyota,2016,49587486,6
2573,43,M,Cali,Particular,Toyota,2011,65041216,2
2574,55,M,Medellin,Particular,Kia,2011,45378510,11
2575,59,M,Cali,Particular,Mazda,2020,62825909,13
2576,49,M,Manizales,Particular,Chevrolet,2005,80772966,3
2577,56,F,Bogota,Particular,Kia,2020,28264308,4
2578,62,F,Bogota,Particular,Chevrolet,2007,96068179,18
2579,63,F,Cali,Particular,Renault,2019,132034995,13
2580,53,F,Medellin,Particular,Nissan,2010,65927750,14
2581,57,F,Barranquilla,Particular,Kia,2017,84315491,6
2582,54,M,Manizales,Particular,Renault,2012,22950314,0
2583,50,M,Medellin,Particular,Toyota,2016,50873355,16
2584,53,F,Bucaramanga,Particular,Nissan,2018,21121484,5
2585,20,F,Barranquilla,Comercial,Mazda,2020,139126532,11
2586,26,F,Manizales,Particular,Nissan,2018,92824810,18
2587,25,F,Bucaramanga,Particular,Nissan,2020,95646085,13
2588,50,F,Cali,Particular,Ford,2010,20126468,9
2589,23,F,Bucaramanga,Particular,Mazda,2008,115117117,6
2590,58,F,Cali,Particular,Ford,2023,46890668,19
2591,56,F,Bucaramanga,Particular,Mazda,2012,130948902,19
2592,21,M,Barranquilla,Particular,Ford,2008,50833514,11
2593,30,F,Bucaramanga,Comercial,Kia,2007,35933678,14
2594,66,F,Medellin,Particular,Nissan,2017,95201349,6
2595,19,M,Cali,Particular,Hyundai,2008,73809909,4
2596,22,M,Bogota,Particular,Kia,2015,57342597,3
2597,61,F,Bucaramanga,Particular,Kia,2020,35894346,0
2598,44,M,Cali,Particular,Hyundai,2019,20312794,19
2599,49,M,Bogota,Comercial,Kia,2006,146155279,12
2600,38,F,Cali,Particular,Toyota,2019,47972460,4
2601,25,M,Cali,Particular,Renault,2010,69880770,4
2602,55,F,Bogota,Particular,Hyundai,2019,140326101,17
2603,25,F,Bogota,Particular,Hyundai,2017,146308511,1
2604,67,F,Barranquilla,Particular,Nissan,2007,20754968,14
2605,20,M,Manizales,Particular,Ford,2023,65930321,12
2606,61,M,Bucaramanga,Particular,Renault,2016,143785298,5
2607,20,F,Bucaramanga,Particular,Hyundai,2016,142802031,13
2608,39,F,Cali,Particular,Nissan,2021,142269149,5
2609,23,M,Medellin,Particular,Hyundai,2012,33948450,2
2610,19,F,Medellin,Particular,Renault,2017,51964274,18
2611,40,M,Manizales,Particular,Chevrolet,2016,61944749,18
2612,61,M,Cali,Particular,Chevrolet,2020,85603519,17
2613,19,M,Barranquilla,Particular,Ford,2015,44034101,15
2614,55,M,Bogota,Particular,Toyota,2013,134126874,3
2615,34,M,Cali,Comercial,Ford,2023,73651921,19
2616,52,M,Bucaramanga,Particular,Chevrolet,2012,103108876,12
2617,51,F,Medellin,Particular,Renault,2017,34919531,8
2618,40,F,Medellin,Particular,Mazda,2006,130329720,7
2619,47,M,Medellin,Particular,Ford,2023,59840158,16
2620,69,M,Barranquilla,Particular,Kia,2017,75138932,8
2621,25,F,Bucaramanga,Comercial,Nissan,2023,76281538,11
2622,39,F,Barranquilla,Particular,Hyundai,2015,114531614,4
2623,61,F,Bogota,Comercial,Nissan,2006,78038487,16
2624,53,F,Cali,Comercial,Renault,2012,142593469,12
2625,22,F,Cali,Comercial,Kia,2011,78629878,15
2626,30,F,Medellin,Particular,Renault,2005,99983908,18
2627,46,F,Medellin,Particular,Hyundai,2018,53516181,7
2628,48,F,Bogota,Particular,Mazda,2012,131773024,5
2629,64,M,Barranquilla,Particular,Renault,2005,78289836,17
2630,33,F,Manizales,Particular,Kia,2021,84740348,10
2631,59,M,Manizales,Particular,Toyota,2008,115747214,8
2632,47,F,Manizales,Comercial,Kia,2010,50788453,14
2633,33,F,Bucaramanga,Particular,Hyundai,2005,112871674,13
2634,29,F,Bogota,Particular,Nissan,2007,117843261,6
2635,34,F,Cali,Particular,Toyota,2006,61158249,1
2636,33,F,Cali,Particular,Chevrolet,2021,72076749,15
2637,29,M,Barranquilla,Particular,Hyundai,2013,146328111,5
2638,25,F,Bogota,Particular,Toyota,2012,145463675,8
2639,37,M,Bucaramanga,Particular,Toyota,2023,111253262,9
2640,20,M,Bogota,Comercial,Ford,2019,143636215,10
2641,33,F,Bogota,Particular,Hyundai,2010,84082716,17
2642,47,M,Barranquilla,Particular,Nissan,2010,67272473,6
2643,62,F,Bucaramanga,Particular,Chevrolet,2012,115324949,7
2644,40,F,Manizales,Comercial,Mazda,2007,94389123,7
2645,45,F,Cali,Comercial,Renault,2016,45722144,12
2646,68,M,Medellin,Particular,Kia,2012,132380600,1
2647,57,F,Manizales,Comercial,Ford,2015,145668420,12
2648,22,M,Bucaramanga,Particular,Renault,2019,85538075,3
2649,37,F,Cali,Comercial,Ford,2017,26580350,3
2650,57,F,Manizales,Particular,Renault,2017,70546160,19
2651,61,M,Barranquilla,Particular,Kia,2018,55990050,19
2652,18,M,Bucaramanga,Comercial,Chevrolet,2013,144386729,15
2653,47,M,Bucaramanga,Particular,Kia,2007,134094495,18
2654,38,M,Cali,Comercial,Nissan,2016,37611612,3
2655,37,M,Cali,Particular,Chevrolet,2013,144020909,8
2656,23,M,Bogota,Particular,Ford,2016,47251016,6
2657,39,F,Bogota,Particular,Chevrolet,2015,32780414,14
2658,35,M,Bucaramanga,Particular,Hyundai,2023,133444527,19
2659,25,F,Medellin,Comercial,Nissan,2013,142022837,8
2660,56,F,Barranquilla,Particular,Mazda,2009,98650257,8
2661,49,F,Cali,Particular,Toyota,2014,101688330,0
2662,50,F,Bogota,Particular,Hyundai,2013,32432533,8
2663,33,F,Barranquilla,Particular,Ford,2005,111206500,7
2664,29,M,Manizales,Particular,Mazda,2017,34645462,18
2665,55,F,Manizales,Particular,Chevrolet,2016,102482652,7
2666,69,F,Bucaramanga,Particular,Toyota,2015,112509304,3
2667,51,F,Cali,Particular,Toyota,2013,58662092,1
2668,31,M,Manizales,Comercial,Hyundai,2019,53893727,1
2669,53,M,Cali,Particular,Renault,2017,107044921,0
2670,50,M,Bogota,Particular,Kia,2016,132561353,3
2671,40,M,Manizales,Comercial,Kia,2018,46166954,14
2672,67,F,Medellin,Particular,Kia,2013,93488751,9
2673,62,M,Manizales,Particular,Ford,2014,135303813,6
2674,19,F,Cali,Particular,Mazda,2010,110068692,6
2675,58,M,Medellin,Particular,Kia,2023,146311586,12
2676,38,M,Barranquilla,Particular,Mazda,2014,113345666,19
2677,19,M,Manizales,Particular,Mazda,2019,87682900,6
2678,44,M,Cali,Particular,Nissan,2012,77076081,11
2679,26,F,Manizales,Particular,Toyota,2022,123353002,5
2680,18,M,Manizales,Particular,Mazda,2006,25477665,17
2681,28,F,Cali,Particular,Renault,2008,36969986,5
2682,20,F,Medellin,Particular,Ford,2013,56533420,7
2683,69,F,Bogota,Particular,Toyota,2020,50091052,17
2684,40,F,Manizales,Particular,Chevrolet,2009,90831207,1
2685,43,F,Bucaramanga,Particular,Renault,2023,92143230,7
2686,21,F,Barranquilla,Particular,Chevrolet,2019,20946852,13
2687,35,F,Cali,Particular,Renault,2019,91783220,19
2688,23,M,Manizales,Particular,Mazda,2016,103990916,9
2689,52,F,Bogota,Particular,Chevrolet,2020,112746545,12
2690,39,M,Cali,Particular,Toyota,2015,146482378,5
2691,60,M,Manizales,Particular,Kia,2011,106025151,7
2692,32,F,Barranquilla,Particular,Renault,2020,123284725,9
2693,39,F,Bucaramanga,Particular,Chevrolet,2014,34413935,8
2694,54,M,Cali,Particular,Kia,2022,83054352,6
2695,69,M,Manizales,Comercial,Hyundai,2020,131140227,0
2696,59,F,Medellin,Particular,Nissan,2005,78507271,0
2697,29,F,Bogota,Particular,Mazda,2009,122935592,10
2698,64,M,Bucaramanga,Particular,Renault,2011,89311342,16
2699,66,M,Cali,Particular,Renault,2022,58218238,12
2700,59,F,Manizales,Particular,Toyota,2010,28803349,1
2701,55,M,Bucaramanga,Particular,Toyota,2021,112781151,10
2702,35,M,Medellin,Particular,Hyundai,2016,87961626,14
2703,62,F,Cali,Particular,Chevrolet,2016,94002489,15
2704,52,M,Bucaramanga,Particular,Renault,2005,44436357,15
2705,47,F,Cali,Particular,Renault,2006,148211102,14
2706,41,F,Cali,Particular,Nissan,2022,128401210,2
2707,59,F,Bucaramanga,Particular,Renault,2018,149009411,5
2708,47,M,Cali,Particular,Nissan,2014,103668398,14
2709,31,F,Medellin,Particular,Nissan,2018,53142886,7
2710,23,M,Bucaramanga,Particular,Renault,2007,119604189,12
2711,20,F,Manizales,Particular,Hyundai,2017,87978410,18
2712,33,F,Bucaramanga,Comercial,Nissan,2023,113951348,14
2713,24,M,Medellin,Particular,Mazda,2009,26458720,1
2714,69,M,Medellin,Particular,Renault,2023,112840798,13
2715,31,M,Medellin,Particular,Hyundai,2009,59973691,13
2716,26,F,Manizales,Particular,Kia,2017,43429019,13
2717,32,M,Manizales,Particular,Nissan,2019,112432856,8
2718,38,F,Cali,Particular,Renault,2010,113542391,4
2719,52,M,Cali,Particular,Chevrolet,2016,36746745,1
2720,19,F,Barranquilla,Particular,Hyundai,2020,100146416,11
2721,44,F,Cali,Particular,Chevrolet,2022,28012350,13
2722,19,F,Medellin,Particular,Mazda,2019,63889552,12
2723,52,F,Barranquilla,Particular,Kia,2020,129992696,15
2724,35,M,Medellin,Particular,Chevrolet,2018,23029086,11
2725,31,M,Bogota,Particular,Nissan,2020,47778097,8
2726,37,F,Manizales,Particular,Renault,2007,95201123,2
2727,35,F,Bucaramanga,Particular,Hyundai,2006,42320493,14
2728,27,M,Bogota,Particular,Nissan,2014,36885482,10
2729,42,M,Manizales,Particular,Kia,2018,96131209,12
2730,19,M,Manizales,Particular,Hyundai,2021,135062898,2
2731,42,M,Medellin,Comercial,Ford,2021,139165231,3
2732,50,M,Cali,Particular,Nissan,2022,57974421,3
2733,53,M,Bucaramanga,Particular,Toyota,2007,48080447,2
2734,48,F,Cali,Particular,Nissan,2019,25387998,13
2735,31,M,Cali,Particular,Kia,2016,90947229,14
2736,18,M,Bucaramanga,Particular,Ford,2020,77669618,7
2737,63,F,Bucaramanga,Particular,Toyota,2010,27753491,17
2738,33,M,Bogota,Particular,Chevrolet,2018,93405965,16
2739,63,M,Medellin,Particular,Mazda,2022,50632206,9
2740,69,M,Cali,Particular,Toyota,2007,97494012,7
2741,20,F,Medellin,Particular,Hyundai,2021,127002154,16
2742,52,M,Medellin,Particular,Renault,2010,26574392,0
2743,58,F,Barranquilla,Particular,Ford,2011,102850194,6
2744,23,M,Bogota,Particular,Hyundai,2010,144122548,5
2745,42,F,Cali,Particular,Toyota,2016,81331751,3
2746,30,M,Manizales,Particular,Mazda,2021,57229662,17
2747,51,M,Bucaramanga,Comercial,Toyota,2010,69485028,8
2748,25,M,Bucaramanga,Particular,Chevrolet,2019,80171158,1
2749,38,F,Medellin,Particular,Renault,2009,72146539,10
2750,51,M,Bogota,Particular,Renault,2019,37945593,19
2751,21,M,Bogota,Comercial,Nissan,2015,37885901,18
2752,42,F,Cali,Comercial,Chevrolet,2013,96069909,17
2753,32,F,Cali,Particular,Hyundai,2008,68863453,8
2754,21,F,Medellin,Particular,Ford,2007,73284079,3
2755,62,M,Medellin,Particular,Renault,2017,75234759,1
2756,29,F,Medellin,Comercial,Hyundai,2010,85212395,11
2757,49,M,Barranquilla,Particular,Hyundai,2005,106608414,5
2758,49,F,Bogota,Particular,Chevrolet,2014,20791823,0
2759,45,F,Medellin,Comercial,Mazda,2009,99718453,14
2760,30,M,Bogota,Particular,Nissan,2006,51642470,17
2761,48,M,Manizales,Particular,Mazda,2023,64414359,6
2762,31,M,Bucaramanga,Particular,Hyundai,2020,56278804,13
2763,37,M,Bucaramanga,Particular,Nissan,2013,57323079,13
2764,35,F,Bogota,Particular,Chevrolet,2022,79276241,19
2765,46,F,Manizales,Particular,Mazda,2021,25497381,1
2766,23,F,Bucaramanga,Particular,Toyota,2011,132283973,11
2767,49,M,Bucaramanga,Particular,Hyundai,2021,26220941,6
2768,46,M,Bucaramanga,Particular,Ford,2005,88821622,10
2769,60,F,Cali,Particular,Renault,2012,136070045,13
2770,19,F,Manizales,Particular,Renault,2014,50618061,13
2771,40,M,Cali,Particular,Toyota,2010,120620547,4
2772,36,F,Bogota,Particular,Kia,2013,140722808,1
2773,48,F,Bogota,Particular,Kia,2005,143895378,13
2774,68,F,Barranquilla,Particular,Kia,2014,129004568,16
2775,22,M,Cali,Particular,Mazda,2016,132662424,18
2776,36,F,Bogota,Particular,Nissan,2015,68244114,10
2777,51,M,Cali,Comercial,Toyota,2009,124259357,7
2778,27,F,Barranquilla,Particular,Ford,2023,143833514,17
2779,42,M,Bogota,Particular,Renault,2014,88708701,11
2780,19,F,Bogota,Particular,Renault,2022,66669326,11
2781,28,F,Bogota,Particular,Ford,2013,86141103,19
2782,67,F,Bogota,Comercial,Mazda,2007,30229532,13
2783,48,M,Medellin,Particular,Renault,2008,89407202,15
2784,32,F,Manizales,Particular,Renault,2010,74981280,7
2785,26,F,Manizales,Comercial,Hyundai,2006,105319462,12
2786,40,M,Cali,Particular,Ford,2009,146973735,9
2787,36,M,Cali,Particular,Renault,2017,61532438,13
2788,26,F,Cali,Particular,Ford,2005,48104189,19
2789,52,F,Barranquilla,Particular,Hyundai,2018,60563158,2
2790,38,F,Medellin,Particular,Kia,2015,76217917,7
2791,26,F,Cali,Comercial,Chevrolet,2006,112241834,1
2792,45,F,Cali,Particular,Hyundai,2019,118969279,3
2793,63,M,Bogota,Particular,Nissan,2011,61812068,16
2794,68,F,Bogota,Comercial,Toyota,2009,122300278,1
2795,24,M,Bogota,Particular,Renault,2016,115441193,4
2796,33,M,Cali,Particular,Ford,2021,34382899,0
2797,33,F,Bogota,Comercial,Kia,2020,95575645,18
2798,50,M,Cali,Particular,Chevrolet,2021,68782159,6
2799,21,F,Barranquilla,Particular,Chevrolet,2011,146298238,11
2800,21,M,Barranquilla,Comercial,Ford,2005,103829536,13
2801,56,M,Bucaramanga,Particular,Kia,2006,48340570,16
2802,57,F,Medellin,Particular,Kia,2009,104708745,12
2803,34,F,Bogota,Particular,Chevrolet,2005,63752595,13
2804,54,M,Manizales,Particular,Ford,2017,20983102,3
2805,56,F,Bogota,Comercial,Chevrolet,2005,71748483,16
2806,69,F,Medellin,Particular,Renault,2023,84679933,11
2807,46,M,Medellin,Particular,Toyota,2005,143905491,7
2808,69,M,Bucaramanga,Particular,Hyundai,2007,35552654,1
2809,53,M,Medellin,Particular,Hyundai,2009,105251813,15
2810,55,F,Cali,Particular,Chevrolet,2023,56480270,13
2811,56,F,Bogota,Particular,Chevrolet,2016,36988990,5
2812,67,F,Medellin,Particular,Nissan,2012,122065070,12
2813,54,M,Cali,Particular,Toyota,2009,53042832,2
2814,69,F,Medellin,Particular,Toyota,2019,38161107,13
2815,52,M,Manizales,Particular,Mazda,2015,75127344,1
2816,24,M,Cali,Particular,Ford,2019,49941264,19
2817,44,M,Barranquilla,Particular,Chevrolet,2009,90973940,9
2818,45,M,Cali,Particular,Hyundai,2010,90784779,14
2819,39,M,Bucaramanga,Particular,Ford,2008,137775882,9
2820,31,M,Cali,Particular,Renault,2009,45554141,12
2821,24,M,Medellin,Particular,Mazda,2017,44776345,17
2822,54,F,Barranquilla,Particular,Hyundai,2016,123903352,2
2823,39,M,Barranquilla,Particular,Renault,2010,126997615,17
2824,22,F,Cali,Particular,Toyota,2009,114972248,11
2825,19,F,Medellin,Particular,Toyota,2014,95007404,0
2826,44,F,Barranquilla,Particular,Mazda,2010,25837776,15
2827,38,F,Manizales,Particular,Mazda,2013,22989928,16
2828,55,F,Cali,Particular,Mazda,2022,115980538,9
2829,32,M,Cali,Particular,Mazda,2008,144458560,2
2830,38,F,Cali,Particular,Mazda,2017,76206321,0
2831,27,F,Barranquilla,Particular,Mazda,2008,31955262,0
2832,40,F,Bogota,Comercial,Kia,2017,60213017,18
2833,56,M,Medellin,Particular,Toyota,2015,120568770,9
2834,22,F,Bucaramanga,Particular,Renault,2015,143618548,13
2835,18,F,Bucaramanga,Particular,Ford,2023,94485818,8
2836,30,F,Medellin,Particular,Hyundai,2005,60388217,2
2837,38,F,Bogota,Particular,Ford,2018,85065258,15
2838,43,M,Medellin,Comercial,Chevrolet,2017,128201079,8
2839,67,F,Cali,Comercial,Hyundai,2011,129783178,11
2840,62,M,Manizales,Particular,Kia,2005,113575598,16
2841,38,M,Medellin,Particular,Kia,2017,131526811,5
2842,35,F,Medellin,Particular,Nissan,2009,103554075,6
2843,54,F,Manizales,Particular,Ford,2012,139525597,19
2844,62,M,Barranquilla,Comercial,Mazda,2018,97636002,12
2845,49,F,Bucaramanga,Particular,Ford,2006,147699334,10
2846,53,F,Bucaramanga,Particular,Kia,2023,142983520,12
2847,34,F,Cali,Particular,Hyundai,2008,70531311,3
2848,52,M,Manizales,Particular,Kia,2006,116423450,19
2849,66,M,Cali,Particular,Hyundai,2008,39882076,3
2850,28,F,Barranquilla,Particular,Mazda,2010,130734234,7
2851,38,F,Cali,Comercial,Ford,2022,98702441,8
2852,69,M,Manizales,Particular,Mazda,2005,99299678,14
2853,43,M,Manizales,Particular,Ford,2017,148030894,7
2854,21,M,Bogota,Particular,Kia,2019,142049156,10
2855,51,M,Barranquilla,Particular,Toyota,2013,72911329,12
2856,69,M,Manizales,Comercial,Ford,2006,78292772,19
2857,65,M,Manizales,Particular,Chevrolet,2018,75290900,9
2858,35,M,Barranquilla,Comercial,Mazda,2008,102728281,11
2859,57,F,Medellin,Particular,Renault,2023,127137653,10
2860,52,M,Medellin,Particular,Renault,2009,77562346,16
2861,58,M,Bogota,Particular,Nissan,2013,127828292,5
2862,46,F,Manizales,Particular,Mazda,2021,82408800,0
2863,69,F,Barranquilla,Particular,Toyota,2020,97858110,3
2864,46,F,Barranquilla,Particular,Ford,2021,135592705,12
2865,55,M,Medellin,Particular,Toyota,2011,107249238,16
2866,59,M,Bucaramanga,Particular,Kia,2005,111678847,14
2867,38,F,Bucaramanga,Particular,Mazda,2016,30179762,9
2868,59,F,Manizales,Particular,Ford,2021,33000682,2
2869,30,F,Medellin,Comercial,Kia,2019,69282039,2
2870,66,M,Manizales,Particular,Ford,2010,110889052,10
2871,58,F,Cali,Particular,Hyundai,2017,54471313,10
2872,34,M,Barranquilla,Comercial,Ford,2016,75765410,7
2873,26,M,Manizales,Particular,Chevrolet,2007,85446281,4
2874,58,M,Bogota,Particular,Ford,2012,85731494,19
2875,18,M,Bucaramanga,Comercial,Ford,2020,48333664,18
2876,19,F,Manizales,Particular,Chevrolet,2019,125697055,13
2877,65,F,Cali,Particular,Ford,2011,104871401,15
2878,46,F,Barranquilla,Particular,Ford,2020,25984292,10
2879,50,M,Cali,Particular,Hyundai,2015,123201238,1
2880,27,F,Manizales,Particular,Hyundai,2008,71771328,1
2881,67,M,Barranquilla,Particular,Hyundai,2020,74479376,9
2882,57,M,Barranquilla,Particular,Chevrolet,2008,105565805,17
2883,38,M,Medellin,Particular,Ford,2015,90097443,14
2884,45,F,Medellin,Comercial,Ford,2020,49462682,16
2885,28,M,Bogota,Particular,Mazda,2020,142175535,2
2886,51,M,Bogota,Particular,Ford,2011,136799654,0
2887,25,F,Cali,Comercial,Renault,2010,117679296,17
2888,39,F,Medellin,Particular,Toyota,2014,97699493,4
2889,25,F,Barranquilla,Particular,Toyota,2023,74271805,19
2890,66,M,Medellin,Particular,Kia,2019,101716109,2
2891,32,M,Barranquilla,Particular,Renault,2008,58847939,1
2892,34,F,Medellin,Particular,Kia,2010,145396959,8
2893,40,M,Barranquilla,Particular,Chevrolet,2023,125051604,15
2894,41,M,Cali,Particular,Ford,2016,23850158,10
2895,62,F,Medellin,Comercial,Mazda,2010,30565418,8
2896,36,F,Bucaramanga,Particular,Ford,2017,55571313,11
2897,22,F,Bucaramanga,Particular,Renault,2009,141531257,15
2898,49,F,Barranquilla,Comercial,Hyundai,2018,75970904,14
2899,61,F,Cali,Particular,Hyundai,2018,32706213,6
2900,18,F,Barranquilla,Particular,Hyundai,2021,69623738,17
2901,40,F,Cali,Particular,Nissan,2008,29562799,6
2902,54,F,Bogota,Particular,Nissan,2012,56677965,12
2903,25,M,Medellin,Comercial,Nissan,2005,84109708,18
2904,30,M,Cali,Particular,Toyota,2016,35837355,16
2905,25,M,Barranquilla,Particular,Renault,2017,93602578,16
2906,40,M,Bogota,Particular,Nissan,2009,48390283,15
2907,60,M,Barranquilla,Comercial,Ford,2011,67736891,12
2908,18,M,Bucaramanga,Particular,Nissan,2007,99746718,4
2909,62,M,Bucaramanga,Particular,Mazda,2023,114665249,1
2910,68,M,Medellin,Particular,Mazda,2011,81823656,18
